InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,C-State,Resident,Count,Latency
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.814%,3622,200
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,1,124
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.124%,962,85
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.008%,200,70
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.021%,242,10
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.026%,270,2
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,1,0
30-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.495%
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.469%,28236,890
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.017%,128,480
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.783%,9861,200
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,5,124
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.146%,3147,85
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.007%,430,70
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.006%,338,10
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.031%,1167,2
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,1,0
22-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.540%
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.340%,25861,890
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.028%,155,480
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.845%,10635,200
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,6,124
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.173%,3590,85
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,579,70
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.030%,1060,10
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.052%,2114,2
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,6,0
8-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.522%
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.726%,28109,890
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.034%,81,480
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.573%,8362,200
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.002%,17,124
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.117%,2669,85
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.007%,467,70
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.021%,1156,10
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.040%,1495,2
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,5,0
9-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.480%
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.599%,27244,890
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.020%,160,480
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.705%,9507,200
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.000%,4,124
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.124%,2517,85
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.006%,439,70
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.007%,437,10
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.034%,1228,2
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,7,0
19-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.504%
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.558%,27460,890
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.032%,86,480
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.665%,9662,200
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.002%,19,124
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.173%,3477,85
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.007%,508,70
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.013%,767,10
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.048%,1793,2
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,2,0
24-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.503%
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.370%,25201,890
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.019%,175,480
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.830%,10758,200
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.002%,19,124
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.166%,3749,85
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,662,70
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.010%,542,10
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.057%,2313,2
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,8,0
4-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.536%
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.981%,7816,890
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.012%,19,480
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.349%,2512,200
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,7,124
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.059%,535,85
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.005%,111,70
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.034%,908,10
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.138%,2295,2
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,3,0
12-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.420%
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.510%,26483,890
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.017%,197,480
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.729%,9583,200
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,10,124
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.128%,2750,85
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,463,70
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.017%,597,10
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.050%,1765,2
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,6,0
10-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.539%
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.602%,8203,890
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.012%,45,480
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.664%,3578,200
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,5,124
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.122%,1251,85
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.010%,245,70
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.019%,265,10
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.093%,1590,2
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,4,0
3-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.477%
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.821%,10704,890
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.006%,30,480
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.512%,3274,200
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.002%,6,124
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.147%,1042,85
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.006%,143,70
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.009%,150,10
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.017%,140,2
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,3,0
9-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.480%
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.598%,9382,890
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.034%,52,480
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.681%,3604,200
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,3,124
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.147%,1291,85
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,222,70
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.006%,145,10
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.050%,577,2
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,3,0
28-frontend-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.475%
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.306%,9051,890
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.008%,45,480
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.853%,3859,200
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.003%,7,124
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.194%,1530,85
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.013%,348,70
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.020%,366,10
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.071%,1032,2
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,11,0
6-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.531%
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.771%,10466,890
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.012%,59,480
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.560%,3378,200
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.002%,6,124
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.164%,1169,85
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.007%,163,70
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.007%,143,10
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.020%,226,2
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,1,0
9-frontend-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.457%
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.247%,27340,890
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.019%,136,480
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.957%,11262,200
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,7,124
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.193%,3723,85
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,649,70
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.016%,630,10
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.034%,1397,2
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,11,0
25-api-baseline.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.523%
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.470%,27762,890
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,2,C9,0.015%,134,480
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,3,C8,1.749%,10240,200
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,4,C7s,0.001%,11,124
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,5,C6,0.174%,3600,85
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,6,C3,0.009%,658,70
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,7,C1E,0.025%,821,10
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,8,C1,0.040%,1276,2
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,9,POLL,0.000%,14,0
16-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,10,C0,0.518%
6-api-monitor.csv,mono,06-12-23T12-48-30,1,5,300,50,30,06-12-23T12-48-30,07-12-23T04-21-28,07-12-23T19-58-35,1,C10,97.635%,26533,890
